#name	canonicalname	id
Stage IA Fallopian Tube Cancer AJCC v6	Stage_IA_Fallopian_Tube_Cancer	C6269
Stage IA Fallopian Tube Cancer AJCC v7	Stage_IA_Fallopian_Tube_Cancer	C6269
Stage_IA_Gastric_Cancer	Stage_IA_Gastric_Cancer	C5468
Stage IA Gastric Cancer	Stage_IA_Gastric_Cancer	C5468
Carcinoma of Stomach Stage IA	Stage_IA_Gastric_Cancer	C5468
Carcinoma of the Stomach Stage IA	Stage_IA_Gastric_Cancer	C5468
Gastric Cancer Stage IA	Stage_IA_Gastric_Cancer	C5468
Gastric Carcinoma Stage IA	Stage_IA_Gastric_Cancer	C5468
Stage IA Carcinoma of Stomach	Stage_IA_Gastric_Cancer	C5468
Stage IA Carcinoma of the Stomach	Stage_IA_Gastric_Cancer	C5468
Stage IA Gastric Cancer AJCC v7	Stage_IA_Gastric_Cancer	C5468
Stage IA Gastric Carcinoma	Stage_IA_Gastric_Cancer	C5468
Stage IA Stomach Carcinoma	Stage_IA_Gastric_Cancer	C5468
Stomach Carcinoma Stage IA	Stage_IA_Gastric_Cancer	C5468
Stage_IA_Gastric_Gastrointestinal_Stromal_Tumor	Stage_IA_Gastric_Gastrointestinal_Stromal_Tumor	C87825
Stage IA Gastric Gastrointestinal Stromal Tumor	Stage_IA_Gastric_Gastrointestinal_Stromal_Tumor	C87825
Stage IA Gastric Gastrointestinal Stromal Tumor AJCC v7	Stage_IA_Gastric_Gastrointestinal_Stromal_Tumor	C87825
Stage_IA_Gestational_Trophoblastic_Tumor	Stage_IA_Gestational_Trophoblastic_Tumor	C87151
Stage IA Gestational Trophoblastic Tumor	Stage_IA_Gestational_Trophoblastic_Tumor	C87151
Stage IA Gestational Trophoblastic Tumor AJCC v7	Stage_IA_Gestational_Trophoblastic_Tumor	C87151
Stage_IA_Hodgkin_s_Lymphoma	Stage_IA_Hodgkin_s_Lymphoma	C3911
Stage IA Hodgkin Lymphoma	Stage_IA_Hodgkin_s_Lymphoma	C3911
Hodgkin's Disease Stage IA	Stage_IA_Hodgkin_s_Lymphoma	C3911
Hodgkin's Lymphoma Stage IA	Stage_IA_Hodgkin_s_Lymphoma	C3911
Stage IA Hodgkin's Disease	Stage_IA_Hodgkin_s_Lymphoma	C3911
Stage IA Hodgkin's Lymphoma	Stage_IA_Hodgkin_s_Lymphoma	C3911
Stage_IA_Large_Cell_Lung_Carcinoma	Stage_IA_Large_Cell_Lung_Carcinoma	C6661
Stage IA Large Cell Lung Carcinoma	Stage_IA_Large_Cell_Lung_Carcinoma	C6661
Stage IA Large Cell Carcinoma of Lung	Stage_IA_Large_Cell_Lung_Carcinoma	C6661
Stage IA Large Cell Carcinoma of the Lung	Stage_IA_Large_Cell_Lung_Carcinoma	C6661
Stage IA Large Cell Lung Carcinoma AJCC v7	Stage_IA_Large_Cell_Lung_Carcinoma	C6661
Stage_IA_Lung_Adenocarcinoma	Stage_IA_Lung_Adenocarcinoma	C6694
Stage IA Lung Adenocarcinoma	Stage_IA_Lung_Adenocarcinoma	C6694
Stage IA Adenocarcinoma of Lung	Stage_IA_Lung_Adenocarcinoma	C6694
Stage IA Adenocarcinoma of the Lung	Stage_IA_Lung_Adenocarcinoma	C6694
Stage IA Lung Adenocarcinoma AJCC v7	Stage_IA_Lung_Adenocarcinoma	C6694
Stage_IA_Lung_Carcinoma	Stage_IA_Lung_Carcinoma	C5642
Stage IA Lung Carcinoma	Stage_IA_Lung_Carcinoma	C5642
Stage IA Carcinoma of Lung	Stage_IA_Lung_Carcinoma	C5642
Stage IA Carcinoma of the Lung	Stage_IA_Lung_Carcinoma	C5642
Stage IA Lung Carcinoma AJCC v7	Stage_IA_Lung_Carcinoma	C5642
Stage_IA_Merkel_Cell_Carcinoma	Stage_IA_Merkel_Cell_Carcinoma	C85890
Stage IA Merkel Cell Carcinoma	Stage_IA_Merkel_Cell_Carcinoma	C85890
Stage IA Merkel Cell Carcinoma AJCC v7	Stage_IA_Merkel_Cell_Carcinoma	C85890
Stage_IA_Mycosis_Fungoides_and_Sezary_Syndrome	Stage_IA_Mycosis_Fungoides_and_Sezary_Syndrome	C88151
Stage IA Mycosis Fungoides and Sezary Syndrome	Stage_IA_Mycosis_Fungoides_and_Sezary_Syndrome	C88151
Stage IA Mycosis Fungoides and Sezary Syndrome AJCC v7	Stage_IA_Mycosis_Fungoides_and_Sezary_Syndrome	C88151
Stage IA Mycosis Fungoides and Sézary Syndrome	Stage_IA_Mycosis_Fungoides_and_Sezary_Syndrome	C88151
Stage IA Mycosis Fungoides and Sézary Syndrome AJCC v7	Stage_IA_Mycosis_Fungoides_and_Sezary_Syndrome	C88151
Stage_IA_Non-Small_Cell_Lung_Carcinoma	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
Stage IA Non-Small Cell Lung Carcinoma	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
Stage IA Non-Oat Cell Carcinoma of Lung	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
Stage IA Non-Oat Cell Carcinoma of the Lung	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
Stage IA Non-Oat Cell Lung Carcinoma	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
Stage IA Non-Small Cell Carcinoma of Lung	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
Stage IA Non-Small Cell Carcinoma of the Lung	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
Stage IA Non-Small Cell Lung Carcinoma AJCC v7	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
stage IA non-small cell lung cancer	Stage_IA_Non-Small_Cell_Lung_Carcinoma	C5652
Stage_IA_Osteosarcoma	Stage_IA_Osteosarcoma	C6607
Stage IA Osteosarcoma	Stage_IA_Osteosarcoma	C6607
Stage IA Osteogenic Sarcoma	Stage_IA_Osteosarcoma	C6607
Stage_IA_Ovarian_Cancer	Stage_IA_Ovarian_Cancer	C5220
Stage IA Ovarian Cancer	Stage_IA_Ovarian_Cancer	C5220
AJCC Stage IA Ovarian Cancer	Stage_IA_Ovarian_Cancer	C5220
FIGO Stage IA Cancer of Ovary	Stage_IA_Ovarian_Cancer	C5220
FIGO Stage IA Cancer of the Ovary	Stage_IA_Ovarian_Cancer	C5220
FIGO Stage IA Carcinoma of Ovary	Stage_IA_Ovarian_Cancer	C5220
FIGO Stage IA Carcinoma of the Ovary	Stage_IA_Ovarian_Cancer	C5220
FIGO Stage IA Ovarian Cancer	Stage_IA_Ovarian_Cancer	C5220
FIGO Stage IA Ovarian Carcinoma	Stage_IA_Ovarian_Cancer	C5220
Ovarian Cancer Stage IA	Stage_IA_Ovarian_Cancer	C5220
Stage IA Ovarian Cancer AJCC v6	Stage_IA_Ovarian_Cancer	C5220
Stage IA Ovarian Cancer AJCC v7	Stage_IA_Ovarian_Cancer	C5220
Stage_IA_Ovarian_Germ_Cell_Tumor	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
Stage IA Ovarian Germ Cell Tumor	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
FIGO Stage IA Malignant Germ Cell Neoplasm of Ovary	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
FIGO Stage IA Malignant Germ Cell Neoplasm of the Ovary	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
FIGO Stage IA Malignant Germ Cell Tumor of Ovary	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
FIGO Stage IA Malignant Germ Cell Tumor of the Ovary	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
FIGO Stage IA Malignant Ovarian Germ Cell Neoplasm	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
FIGO Stage IA Malignant Ovarian Germ Cell Tumor	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
Stage IA Ovarian Germ Cell Tumor AJCC v6	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
Stage IA Ovarian Germ Cell Tumor AJCC v7	Stage_IA_Ovarian_Germ_Cell_Tumor	C6291
Stage_IA_Pancreatic_Cancer	Stage_IA_Pancreatic_Cancer	C88100
Stage IA Pancreatic Cancer	Stage_IA_Pancreatic_Cancer	C88100
Stage IA Pancreatic Cancer AJCC v7	Stage_IA_Pancreatic_Cancer	C88100
Stage_IA_Pleural_Mesothelioma	Stage_IA_Pleural_Mesothelioma	C87195
Stage IA Pleural Mesothelioma	Stage_IA_Pleural_Mesothelioma	C87195
Stage IA Pleural Mesothelioma AJCC v7	Stage_IA_Pleural_Mesothelioma	C87195
Stage_IA_Retinoblastoma	Stage_IA_Retinoblastoma	C6107
Stage IA Retinoblastoma	Stage_IA_Retinoblastoma	C6107
Stage_IA_Skin_Melanoma	Stage_IA_Skin_Melanoma	C86026
Stage IA Skin Melanoma	Stage_IA_Skin_Melanoma	C86026
Stage IA Skin Melanoma AJCC v7	Stage_IA_Skin_Melanoma	C86026
Stage_IA_Small_Cell_Lung_Carcinoma	Stage_IA_Small_Cell_Lung_Carcinoma	C6674
Stage IA Small Cell Lung Carcinoma	Stage_IA_Small_Cell_Lung_Carcinoma	C6674
Stage IA Small Cell Carcinoma of Lung	Stage_IA_Small_Cell_Lung_Carcinoma	C6674
Stage IA Small Cell Carcinoma of the Lung	Stage_IA_Small_Cell_Lung_Carcinoma	C6674
Stage IA Small Cell Lung Cancer	Stage_IA_Small_Cell_Lung_Carcinoma	C6674
Stage IA Small Cell Lung Carcinoma AJCC v7	Stage_IA_Small_Cell_Lung_Carcinoma	C6674
Stage_IA_Soft_Tissue_Sarcoma	Stage_IA_Soft_Tissue_Sarcoma	C8583
Stage IA Soft Tissue Sarcoma	Stage_IA_Soft_Tissue_Sarcoma	C8583
Stage IA Sarcoma of Soft Tissue	Stage_IA_Soft_Tissue_Sarcoma	C8583
Stage IA Sarcoma of the Soft Tissue	Stage_IA_Soft_Tissue_Sarcoma	C8583
Stage IA Soft Tissue Sarcoma AJCC v7	Stage_IA_Soft_Tissue_Sarcoma	C8583
stage IA soft tissue sarcoma	Stage_IA_Soft_Tissue_Sarcoma	C8583
Stage_IA_Squamous_Cell_Lung_Carcinoma	Stage_IA_Squamous_Cell_Lung_Carcinoma	C6687
Stage IA Squamous Cell Lung Carcinoma	Stage_IA_Squamous_Cell_Lung_Carcinoma	C6687
Stage IA Squamous Cell Carcinoma of Lung	Stage_IA_Squamous_Cell_Lung_Carcinoma	C6687
Stage IA Squamous Cell Carcinoma of the Lung	Stage_IA_Squamous_Cell_Lung_Carcinoma	C6687
Stage IA Squamous Cell Lung Carcinoma AJCC v7	Stage_IA_Squamous_Cell_Lung_Carcinoma	C6687
Stage_IA_Testicular_Cancer	Stage_IA_Testicular_Cancer	C6361
Stage IA Testicular Cancer	Stage_IA_Testicular_Cancer	C6361
Stage IA Cancer of Testis	Stage_IA_Testicular_Cancer	C6361
Stage IA Cancer of the Testis	Stage_IA_Testicular_Cancer	C6361
Stage IA Testicular Cancer AJCC v6	Stage_IA_Testicular_Cancer	C6361
Stage IA Testicular Cancer AJCC v7	Stage_IA_Testicular_Cancer	C6361
Stage_IA_Uterine_Sarcoma	Stage_IA_Uterine_Sarcoma	C87132
Stage IA Uterine Sarcoma	Stage_IA_Uterine_Sarcoma	C87132
Stage IA Uterine Sarcoma AJCC v7	Stage_IA_Uterine_Sarcoma	C87132
Stage_IA_Vulvar_Cancer_AJCC_v7	Stage_IA_Vulvar_Cancer_AJCC_v7	C89448
Stage IA Vulvar Cancer	Stage_IA_Vulvar_Cancer_AJCC_v7	C89448
Stage IA Vulvar Cancer AJCC v7	Stage_IA_Vulvar_Cancer_AJCC_v7	C89448
Stage IA Vulvar Carcinoma	Stage_IA_Vulvar_Cancer_AJCC_v7	C89448
Stage IA Vulvar Carcinoma AJCC v7	Stage_IA_Vulvar_Cancer_AJCC_v7	C89448
Stage_IA_Vulvar_Carcinoma	Stage_IA_Vulvar_Carcinoma	C6328
Stage IA Vulvar Carcinoma AJCC v6	Stage_IA_Vulvar_Carcinoma	C6328
Stage IA Carcinoma of Vulva AJCC v6	Stage_IA_Vulvar_Carcinoma	C6328
Stage IA Carcinoma of the Vulva AJCC v6	Stage_IA_Vulvar_Carcinoma	C6328
Stage IA Vulva Carcinoma AJCC v6	Stage_IA_Vulvar_Carcinoma	C6328
Stage_IB1_Cervical_Cancer	Stage_IB1_Cervical_Cancer	C6317
Stage IB1 Cervical Cancer	Stage_IB1_Cervical_Cancer	C6317
AJCC Stage IB1 Cervical Cancer	Stage_IB1_Cervical_Cancer	C6317
Cervical Cancer Stage IB1	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Carcinoma of Cervix	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Carcinoma of Cervix Uteri	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Carcinoma of Uterine Cervix	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Carcinoma of the Cervix	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Carcinoma of the Cervix Uteri	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Carcinoma of the Uterine Cervix	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Cervical Carcinoma	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Cervix Carcinoma	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Cervix Uteri Carcinoma	Stage_IB1_Cervical_Cancer	C6317
FIGO Stage IB1 Uterine Cervix Carcinoma	Stage_IB1_Cervical_Cancer	C6317
Stage IB1 Cervical Cancer AJCC v6	Stage_IB1_Cervical_Cancer	C6317
Stage IB1 Cervical Cancer AJCC v7	Stage_IB1_Cervical_Cancer	C6317
Stage_IB2_Cervical_Cancer	Stage_IB2_Cervical_Cancer	C6318
Stage IB2 Cervical Cancer	Stage_IB2_Cervical_Cancer	C6318
AJCC Stage IB2 Cervical Cancer	Stage_IB2_Cervical_Cancer	C6318
Cervical Cancer Stage IB2	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Carcinoma of Cervix	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Carcinoma of Cervix Uteri	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Carcinoma of Uterine Cervix	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Carcinoma of the Cervix	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Carcinoma of the Cervix Uteri	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Carcinoma of the Uterine Cervix	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Cervical Carcinoma	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Cervix Carcinoma	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Cervix Uteri Carcinoma	Stage_IB2_Cervical_Cancer	C6318
FIGO Stage IB2 Uterine Cervix Carcinoma	Stage_IB2_Cervical_Cancer	C6318
Stage IB2 Cervical Cancer AJCC v6	Stage_IB2_Cervical_Cancer	C6318
Stage IB2 Cervical Cancer AJCC v7	Stage_IB2_Cervical_Cancer	C6318
Stage_IB_Adenosquamous_Cell_Lung_Carcinoma	Stage_IB_Adenosquamous_Cell_Lung_Carcinoma	C6669
Stage IB Adenosquamous Lung Carcinoma	Stage_IB_Adenosquamous_Cell_Lung_Carcinoma	C6669
Stage IB Adenosquamous Cell Carcinoma of Lung	Stage_IB_Adenosquamous_Cell_Lung_Carcinoma	C6669
Stage IB Adenosquamous Cell Carcinoma of the Lung	Stage_IB_Adenosquamous_Cell_Lung_Carcinoma	C6669
Stage IB Adenosquamous Cell Lung Carcinoma	Stage_IB_Adenosquamous_Cell_Lung_Carcinoma	C6669
Stage IB Adenosquamous Lung Carcinoma AJCC v7	Stage_IB_Adenosquamous_Cell_Lung_Carcinoma	C6669
Stage_IB_Adult_Soft_Tissue_Sarcoma	Stage_IB_Adult_Soft_Tissue_Sarcoma	C8570
Stage IB Adult Soft Tissue Sarcoma	Stage_IB_Adult_Soft_Tissue_Sarcoma	C8570
Stage IB Adult Sarcoma of Soft Tissue	Stage_IB_Adult_Soft_Tissue_Sarcoma	C8570
Stage IB Adult Sarcoma of the Soft Tissue	Stage_IB_Adult_Soft_Tissue_Sarcoma	C8570
Stage_IB_Ampulla_of_Vater_Cancer	Stage_IB_Ampulla_of_Vater_Cancer	C88097
Stage IB Ampulla of Vater Cancer	Stage_IB_Ampulla_of_Vater_Cancer	C88097
Stage IB Ampulla of Vater Cancer AJCC v7	Stage_IB_Ampulla_of_Vater_Cancer	C88097
Stage_IB_Bone_Cancer	Stage_IB_Bone_Cancer	C87180
Stage IB Bone Cancer	Stage_IB_Bone_Cancer	C87180
Stage IB Bone Cancer AJCC v7	Stage_IB_Bone_Cancer	C87180
Stage_IB_Bone_Sarcoma	Stage_IB_Bone_Sarcoma	C6465
Stage IB Bone Sarcoma	Stage_IB_Bone_Sarcoma	C6465
Stage IB Bone Sarcoma AJCC v7	Stage_IB_Bone_Sarcoma	C6465
Stage IB Sarcoma of Bone	Stage_IB_Bone_Sarcoma	C6465
Stage IB Sarcoma of the Bone	Stage_IB_Bone_Sarcoma	C6465
Stage_IB_Breast_Cancer	Stage_IB_Breast_Cancer	C85836
Stage IB Breast Cancer	Stage_IB_Breast_Cancer	C85836
Stage IB Breast Cancer AJCC v7	Stage_IB_Breast_Cancer	C85836
stage IB breast cancer	Stage_IB_Breast_Cancer	C85836
Stage_IB_Cervical_Cancer	Stage_IB_Cervical_Cancer	C6316
Stage IB Cervical Cancer	Stage_IB_Cervical_Cancer	C6316
AJCC Stage IB Cervical Cancer	Stage_IB_Cervical_Cancer	C6316
Cervical Cancer Stage IB	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Carcinoma of Cervix	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Carcinoma of Cervix Uteri	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Carcinoma of Uterine Cervix	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Carcinoma of the Cervix	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Carcinoma of the Cervix Uteri	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Carcinoma of the Uterine Cervix	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Cervical Carcinoma	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Cervix Carcinoma	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Cervix Uteri Carcinoma	Stage_IB_Cervical_Cancer	C6316
FIGO Stage IB Uterine Cervix Carcinoma	Stage_IB_Cervical_Cancer	C6316
Stage IB Cervical Cancer AJCC v6	Stage_IB_Cervical_Cancer	C6316
Stage IB Cervical Cancer AJCC v7	Stage_IB_Cervical_Cancer	C6316
Stage_IB_Distal_Bile_Duct_Cancer	Stage_IB_Distal_Bile_Duct_Cancer	C88091
Stage IB Distal Bile Duct Cancer	Stage_IB_Distal_Bile_Duct_Cancer	C88091
Stage IB Distal Bile Duct Cancer AJCC v7	Stage_IB_Distal_Bile_Duct_Cancer	C88091
Stage_IB_Endometrial_Cancer	Stage_IB_Endometrial_Cancer	C6302
Stage IB Uterine Corpus Cancer	Stage_IB_Endometrial_Cancer	C6302
Stage IB Uterine Corpus Cancer AJCC v7	Stage_IB_Endometrial_Cancer	C6302
Stage_IB_Esophageal_Adenocarcinoma	Stage_IB_Esophageal_Adenocarcinoma	C87783
Stage IB Esophageal Adenocarcinoma	Stage_IB_Esophageal_Adenocarcinoma	C87783
Stage IB Esophageal Adenocarcinoma AJCC v7	Stage_IB_Esophageal_Adenocarcinoma	C87783
Stage_IB_Esophageal_Cancer	Stage_IB_Esophageal_Cancer	C115118
Stage IB Esophageal Cancer	Stage_IB_Esophageal_Cancer	C115118
Stage IB Esophageal Cancer AJCC v7	Stage_IB_Esophageal_Cancer	C115118
Stage_IB_Esophageal_Squamous_Cell_Carcinoma	Stage_IB_Esophageal_Squamous_Cell_Carcinoma	C87781
Stage IB Esophageal Squamous Cell Carcinoma	Stage_IB_Esophageal_Squamous_Cell_Carcinoma	C87781
Stage IB Esophageal Squamous Cell Carcinoma AJCC v7	Stage_IB_Esophageal_Squamous_Cell_Carcinoma	C87781
Stage_IB_Eyelid_Carcinoma	Stage_IB_Eyelid_Carcinoma	C88122
Stage IB Eyelid Carcinoma	Stage_IB_Eyelid_Carcinoma	C88122
Stage IB Eyelid Carcinoma AJCC v7	Stage_IB_Eyelid_Carcinoma	C88122
Stage_IB_Fallopian_Tube_Cancer	Stage_IB_Fallopian_Tube_Cancer	C6270
Stage IB Fallopian Tube Cancer	Stage_IB_Fallopian_Tube_Cancer	C6270
AJCC Stage IB Fallopian Tube Cancer	Stage_IB_Fallopian_Tube_Cancer	C6270
FIGO Stage IB Carcinoma of Fallopian Tube	Stage_IB_Fallopian_Tube_Cancer	C6270
FIGO Stage IB Carcinoma of the Fallopian Tube	Stage_IB_Fallopian_Tube_Cancer	C6270
FIGO Stage IB Fallopian Tube Carcinoma	Stage_IB_Fallopian_Tube_Cancer	C6270
Fallopian Tube Cancer Stage IB	Stage_IB_Fallopian_Tube_Cancer	C6270
Stage IB Fallopian Tube Cancer AJCC v6	Stage_IB_Fallopian_Tube_Cancer	C6270
Stage IB Fallopian Tube Cancer AJCC v7	Stage_IB_Fallopian_Tube_Cancer	C6270
Stage_IB_Gastric_Cancer	Stage_IB_Gastric_Cancer	C5469
Stage IB Gastric Cancer	Stage_IB_Gastric_Cancer	C5469
Carcinoma of Stomach Stage IB	Stage_IB_Gastric_Cancer	C5469
Carcinoma of the Stomach Stage IB	Stage_IB_Gastric_Cancer	C5469
Gastric Cancer Stage IB	Stage_IB_Gastric_Cancer	C5469
Gastric Carcinoma Stage IB	Stage_IB_Gastric_Cancer	C5469
Stage IB Carcinoma of Stomach	Stage_IB_Gastric_Cancer	C5469
Stage IB Carcinoma of the Stomach	Stage_IB_Gastric_Cancer	C5469
Stage IB Gastric Cancer AJCC v7	Stage_IB_Gastric_Cancer	C5469
Stage IB Gastric Carcinoma	Stage_IB_Gastric_Cancer	C5469
Stage IB Stomach Carcinoma	Stage_IB_Gastric_Cancer	C5469
Stomach Carcinoma Stage IB	Stage_IB_Gastric_Cancer	C5469
Stage_IB_Gastric_Gastrointestinal_Stromal_Tumor	Stage_IB_Gastric_Gastrointestinal_Stromal_Tumor	C87826
Stage IB Gastric Gastrointestinal Stromal Tumor	Stage_IB_Gastric_Gastrointestinal_Stromal_Tumor	C87826
Stage IB Gastric Gastrointestinal Stromal Tumor AJCC v7	Stage_IB_Gastric_Gastrointestinal_Stromal_Tumor	C87826
Stage_IB_Gestational_Trophoblastic_Tumor	Stage_IB_Gestational_Trophoblastic_Tumor	C87152
Stage IB Gestational Trophoblastic Tumor	Stage_IB_Gestational_Trophoblastic_Tumor	C87152
Stage IB Gestational Trophoblastic Tumor AJCC v7	Stage_IB_Gestational_Trophoblastic_Tumor	C87152
Stage_IB_Hodgkin_s_Lymphoma	Stage_IB_Hodgkin_s_Lymphoma	C5632
Stage IB Hodgkin Lymphoma	Stage_IB_Hodgkin_s_Lymphoma	C5632
Hodgkin's Disease Stage IB	Stage_IB_Hodgkin_s_Lymphoma	C5632
Hodgkin's Lymphoma Stage IB	Stage_IB_Hodgkin_s_Lymphoma	C5632
Stage IB Hodgkin's Disease	Stage_IB_Hodgkin_s_Lymphoma	C5632
Stage IB Hodgkin's Lymphoma	Stage_IB_Hodgkin_s_Lymphoma	C5632
Stage_IB_Large_Cell_Lung_Carcinoma	Stage_IB_Large_Cell_Lung_Carcinoma	C6662
Stage IB Large Cell Lung Carcinoma	Stage_IB_Large_Cell_Lung_Carcinoma	C6662
Stage IB Large Cell Carcinoma of Lung	Stage_IB_Large_Cell_Lung_Carcinoma	C6662
Stage IB Large Cell Carcinoma of the Lung	Stage_IB_Large_Cell_Lung_Carcinoma	C6662
Stage IB Large Cell Lung Carcinoma AJCC v7	Stage_IB_Large_Cell_Lung_Carcinoma	C6662
Stage_IB_Lung_Adenocarcinoma	Stage_IB_Lung_Adenocarcinoma	C6693
Stage IB Lung Adenocarcinoma	Stage_IB_Lung_Adenocarcinoma	C6693
Stage IB Adenocarcinoma of Lung	Stage_IB_Lung_Adenocarcinoma	C6693
Stage IB Adenocarcinoma of the Lung	Stage_IB_Lung_Adenocarcinoma	C6693
Stage IB Lung Adenocarcinoma AJCC v7	Stage_IB_Lung_Adenocarcinoma	C6693
Stage_IB_Lung_Carcinoma	Stage_IB_Lung_Carcinoma	C5643
Stage IB Lung Carcinoma	Stage_IB_Lung_Carcinoma	C5643
Stage IB Carcinoma of Lung	Stage_IB_Lung_Carcinoma	C5643
Stage IB Carcinoma of the Lung	Stage_IB_Lung_Carcinoma	C5643
Stage IB Lung Carcinoma AJCC v7	Stage_IB_Lung_Carcinoma	C5643
Stage_IB_Merkel_Cell_Carcinoma	Stage_IB_Merkel_Cell_Carcinoma	C85892
Stage IB Merkel Cell Carcinoma	Stage_IB_Merkel_Cell_Carcinoma	C85892
Stage IB Merkel Cell Carcinoma AJCC v7	Stage_IB_Merkel_Cell_Carcinoma	C85892
Stage_IB_Mycosis_Fungoides_and_Sezary_Syndrome	Stage_IB_Mycosis_Fungoides_and_Sezary_Syndrome	C88152
Stage IB Mycosis Fungoides and Sezary Syndrome	Stage_IB_Mycosis_Fungoides_and_Sezary_Syndrome	C88152
Stage IB Mycosis Fungoides and Sezary Syndrome AJCC v7	Stage_IB_Mycosis_Fungoides_and_Sezary_Syndrome	C88152
Stage IB Mycosis Fungoides and Sézary Syndrome	Stage_IB_Mycosis_Fungoides_and_Sezary_Syndrome	C88152
Stage IB Mycosis Fungoides and Sézary Syndrome AJCC v7	Stage_IB_Mycosis_Fungoides_and_Sezary_Syndrome	C88152
Stage_IB_Non-Small_Cell_Lung_Carcinoma	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
Stage IB Non-Small Cell Lung Carcinoma	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
Stage IB Non-Oat Cell Carcinoma of Lung	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
Stage IB Non-Oat Cell Carcinoma of the Lung	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
Stage IB Non-Oat Cell Lung Carcinoma	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
Stage IB Non-Small Cell Carcinoma of Lung	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
Stage IB Non-Small Cell Carcinoma of the Lung	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
Stage IB Non-Small Cell Lung Carcinoma AJCC v7	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
stage IB non-small cell lung cancer	Stage_IB_Non-Small_Cell_Lung_Carcinoma	C5653
Stage_IB_Osteosarcoma	Stage_IB_Osteosarcoma	C6609
Stage IB Osteosarcoma	Stage_IB_Osteosarcoma	C6609
Stage IB Osteogenic Sarcoma	Stage_IB_Osteosarcoma	C6609
Stage_IB_Ovarian_Cancer	Stage_IB_Ovarian_Cancer	C5221
Stage IB Ovarian Cancer	Stage_IB_Ovarian_Cancer	C5221
AJCC Stage IB Ovarian Cancer	Stage_IB_Ovarian_Cancer	C5221
FIGO Stage IB Cancer of Ovary	Stage_IB_Ovarian_Cancer	C5221
FIGO Stage IB Cancer of the Ovary	Stage_IB_Ovarian_Cancer	C5221
FIGO Stage IB Carcinoma of Ovary	Stage_IB_Ovarian_Cancer	C5221
FIGO Stage IB Carcinoma of the Ovary	Stage_IB_Ovarian_Cancer	C5221
FIGO Stage IB Ovarian Cancer	Stage_IB_Ovarian_Cancer	C5221
FIGO Stage IB Ovarian Carcinoma	Stage_IB_Ovarian_Cancer	C5221
